RegionName,Country,Class,Category,Type,Constant 2018 USD,Data Type
Europe,Ukraine,B7,Capacity-enhancing,Fuel subsidies,40267757.64,Modeled
Europe,Ukraine,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Europe,Ukraine,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Europe,Ukraine,C3,Ambiguous,Rural fisher communities,520958.263,Modeled
Europe,United Kingdom,A1,Beneficial,Fisheries mangt.,27850200.86,Reported
Europe,United Kingdom,A2,Beneficial,Fishery R&D,2331460.224,Reported
Europe,United Kingdom,A3,Beneficial,MPAs,230078592.9,Modeled
Europe,United Kingdom,B1,Capacity-enhancing,Boat constsruct. & renov.,552703.6406,Reported
Europe,United Kingdom,B2,Capacity-enhancing,Fisheries dev. projects,7103821.978,Reported
Europe,United Kingdom,B3,Capacity-enhancing,Fishing port develop.,2760246.86,Reported
Europe,United Kingdom,B4,Capacity-enhancing,Markt. & storage infrast.,7237121.591,Reported
Europe,United Kingdom,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Europe,United Kingdom,B6,Capacity-enhancing,Fishing access,2950640.49,Modeled
Europe,United Kingdom,B7,Capacity-enhancing,Fuel subsidies,64386296.09,Modeled
Europe,United Kingdom,C1,Ambiguous,Fisher assistance,2358501.778,Reported
Europe,United Kingdom,C2,Ambiguous,Vessel buyback,16345552.27,Modeled
Europe,United Kingdom,C3,Ambiguous,Rural fisher communities,6230662.501,Reported
North America,Canada,A1,Beneficial,Fisheries mangt.,280471131.4,Reported
North America,Canada,A2,Beneficial,Fishery R&D,2459332.459,Reported
North America,Canada,A3,Beneficial,MPAs,105237495,Modeled
North America,Canada,B1,Capacity-enhancing,Boat constsruct. & renov.,3549806.3,Reported
North America,Canada,B2,Capacity-enhancing,Fisheries dev. projects,9683507.593,Reported
North America,Canada,B3,Capacity-enhancing,Fishing port develop.,70927867.73,Reported
North America,Canada,B4,Capacity-enhancing,Markt. & storage infrast.,1848857.448,Reported
North America,Canada,B5,Capacity-enhancing,Tax exemption,39069952.88,Reported
North America,Canada,B6,Capacity-enhancing,Fishing access,16727.93,Modeled
North America,Canada,B7,Capacity-enhancing,Fuel subsidies,69117291.51,Modeled
North America,Canada,C1,Ambiguous,Fisher assistance,240697699.1,Reported
North America,Canada,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
North America,Canada,C3,Ambiguous,Rural fisher communities,30057408.62,Reported
North America,Mexico,A1,Beneficial,Fisheries mangt.,14263871.06,Reported
North America,Mexico,A2,Beneficial,Fishery R&D,8012475.488,Reported
North America,Mexico,A3,Beneficial,MPAs,35935636.06,Modeled
North America,Mexico,B1,Capacity-enhancing,Boat constsruct. & renov.,11882190.44,Reported
North America,Mexico,B2,Capacity-enhancing,Fisheries dev. projects,9647077.022,Reported
North America,Mexico,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
North America,Mexico,B4,Capacity-enhancing,Markt. & storage infrast.,14807664.6,Reported
North America,Mexico,B5,Capacity-enhancing,Tax exemption,130530799.4,Reported
North America,Mexico,B6,Capacity-enhancing,Fishing access,323782.64,Modeled
North America,Mexico,B7,Capacity-enhancing,Fuel subsidies,23585488.95,Reported
North America,Mexico,C1,Ambiguous,Fisher assistance,24293424.24,Reported
North America,Mexico,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
North America,Mexico,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
North America,USA,A1,Beneficial,Fisheries mangt.,1956419781,Reported
North America,USA,A2,Beneficial,Fishery R&D,40127780.2,Reported
North America,USA,A3,Beneficial,MPAs,190570703,Modeled
North America,USA,B1,Capacity-enhancing,Boat constsruct. & renov.,2659142.906,Reported
North America,USA,B1,Capacity-enhancing,Boat constsruct. & renov.,145180302.4,Modeled
North America,USA,B2,Capacity-enhancing,Fisheries dev. projects,336524.2479,Reported
North America,USA,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
North America,USA,B4,Capacity-enhancing,Markt. & storage infrast.,231130019.7,Reported
North America,USA,B5,Capacity-enhancing,Tax exemption,505507564.2,Modeled
North America,USA,B6,Capacity-enhancing,Fishing access,50418583.06,Modeled
North America,USA,B7,Capacity-enhancing,Fuel subsidies,200996603.5,Modeled
North America,USA,C1,Ambiguous,Fisher assistance,349000,Reported
North America,USA,C2,Ambiguous,Vessel buyback,105792164.9,Modeled
North America,USA,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Australia,A1,Beneficial,Fisheries mangt.,103315416.4,Reported
Oceania,Australia,A2,Beneficial,Fishery R&D,53391595.81,Reported
Oceania,Australia,A3,Beneficial,MPAs,181232631.4,Modeled
Oceania,Australia,B1,Capacity-enhancing,Boat constsruct. & renov.,12903829.25,Modeled
Oceania,Australia,B2,Capacity-enhancing,Fisheries dev. projects,0,not found evidence of subsidy
Oceania,Australia,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Australia,B4,Capacity-enhancing,Markt. & storage infrast.,344832.0795,Reported
Oceania,Australia,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Australia,B6,Capacity-enhancing,Fishing access,2845893.93,Modeled
Oceania,Australia,B7,Capacity-enhancing,Fuel subsidies,12218003.96,Modeled
Oceania,Australia,C1,Ambiguous,Fisher assistance,19086634.93,Reported
Oceania,Australia,C2,Ambiguous,Vessel buyback,9402956.25,Modeled
Oceania,Australia,C3,Ambiguous,Rural fisher communities,2477287.567,Reported
Oceania,Fiji,A1,Beneficial,Fisheries mangt.,13292325.35,Modeled
Oceania,Fiji,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
Oceania,Fiji,A3,Beneficial,MPAs,21420911.46,Modeled
Oceania,Fiji,B1,Capacity-enhancing,Boat constsruct. & renov.,1795164.478,Modeled
Oceania,Fiji,B2,Capacity-enhancing,Fisheries dev. projects,5309747.58,Modeled
Oceania,Fiji,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Fiji,B4,Capacity-enhancing,Markt. & storage infrast.,4032921.305,Modeled
Oceania,Fiji,B5,Capacity-enhancing,Tax exemption,6250635.984,Modeled
Oceania,Fiji,B6,Capacity-enhancing,Fishing access,216026.71,Modeled
Oceania,Fiji,B7,Capacity-enhancing,Fuel subsidies,7198192.866,Modeled
Oceania,Fiji,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Fiji,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Fiji,C3,Ambiguous,Rural fisher communities,1665754.406,Modeled
Oceania,Kiribati,A1,Beneficial,Fisheries mangt.,51239495.47,Modeled
Oceania,Kiribati,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
Oceania,Kiribati,A3,Beneficial,MPAs,5196945,Modeled
Oceania,Kiribati,B1,Capacity-enhancing,Boat constsruct. & renov.,532375.7763,Modeled
Oceania,Kiribati,B2,Capacity-enhancing,Fisheries dev. projects,6280953.725,Modeled
Oceania,Kiribati,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Kiribati,B4,Capacity-enhancing,Markt. & storage infrast.,8879105.887,Modeled
Oceania,Kiribati,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Kiribati,B6,Capacity-enhancing,Fishing access,1083381.27,Modeled
Oceania,Kiribati,B7,Capacity-enhancing,Fuel subsidies,639435.9828,Modeled
Oceania,Kiribati,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Kiribati,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Kiribati,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Marshall Is,A1,Beneficial,Fisheries mangt.,20402368.99,Modeled
Oceania,Marshall Is,A2,Beneficial,Fishery R&D,4780335.514,Modeled
Oceania,Marshall Is,A3,Beneficial,MPAs,2972441.8,Modeled
Oceania,Marshall Is,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
Oceania,Marshall Is,B2,Capacity-enhancing,Fisheries dev. projects,2089377.51,Modeled
Oceania,Marshall Is,B3,Capacity-enhancing,Fishing port develop.,1217256.091,Modeled
Oceania,Marshall Is,B4,Capacity-enhancing,Markt. & storage infrast.,1586948.334,Modeled
Oceania,Marshall Is,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Marshall Is,B6,Capacity-enhancing,Fishing access,1928764.83,Modeled
Oceania,Marshall Is,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
Oceania,Marshall Is,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Marshall Is,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Marshall Is,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Micronesia,A1,Beneficial,Fisheries mangt.,1944724.765,Reported
Oceania,Micronesia,A2,Beneficial,Fishery R&D,959465.2049,Modeled
Oceania,Micronesia,A3,Beneficial,MPAs,0,not found evidence of subsidy
Oceania,Micronesia,B1,Capacity-enhancing,Boat constsruct. & renov.,406750.3119,Modeled
Oceania,Micronesia,B2,Capacity-enhancing,Fisheries dev. projects,2126635.412,Reported
Oceania,Micronesia,B3,Capacity-enhancing,Fishing port develop.,3984136.3,Modeled
Oceania,Micronesia,B4,Capacity-enhancing,Markt. & storage infrast.,552077.4232,Reported
Oceania,Micronesia,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Micronesia,B6,Capacity-enhancing,Fishing access,1650680.35,Modeled
Oceania,Micronesia,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
Oceania,Micronesia,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Micronesia,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Micronesia,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Nauru,A1,Beneficial,Fisheries mangt.,12155805,Modeled
Oceania,Nauru,A2,Beneficial,Fishery R&D,981676.2714,Modeled
Oceania,Nauru,A3,Beneficial,MPAs,0,not found evidence of subsidy
Oceania,Nauru,B1,Capacity-enhancing,Boat constsruct. & renov.,4706.758548,Modeled
Oceania,Nauru,B2,Capacity-enhancing,Fisheries dev. projects,55530.19869,Modeled
Oceania,Nauru,B3,Capacity-enhancing,Fishing port develop.,46102.89664,Modeled
Oceania,Nauru,B4,Capacity-enhancing,Markt. & storage infrast.,78500.58059,Modeled
Oceania,Nauru,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Nauru,B6,Capacity-enhancing,Fishing access,382.52,Modeled
Oceania,Nauru,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
Oceania,Nauru,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Nauru,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Nauru,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,New Zealand,A1,Beneficial,Fisheries mangt.,44594142.07,Reported
Oceania,New Zealand,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
Oceania,New Zealand,A3,Beneficial,MPAs,32027483.06,Modeled
Oceania,New Zealand,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
Oceania,New Zealand,B2,Capacity-enhancing,Fisheries dev. projects,0,not found evidence of subsidy
Oceania,New Zealand,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,New Zealand,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
Oceania,New Zealand,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,New Zealand,B6,Capacity-enhancing,Fishing access,785595.88,Modeled
Oceania,New Zealand,B7,Capacity-enhancing,Fuel subsidies,28166225.58,Modeled
Oceania,New Zealand,C1,Ambiguous,Fisher assistance,710516.42,Reported
Oceania,New Zealand,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,New Zealand,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Palau,A1,Beneficial,Fisheries mangt.,20965574.91,Modeled
Oceania,Palau,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
Oceania,Palau,A3,Beneficial,MPAs,2189035.707,Modeled
Oceania,Palau,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
Oceania,Palau,B2,Capacity-enhancing,Fisheries dev. projects,330695.8366,Modeled
Oceania,Palau,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Palau,B4,Capacity-enhancing,Markt. & storage infrast.,251173.9522,Modeled
Oceania,Palau,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Palau,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
Oceania,Palau,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
Oceania,Palau,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Palau,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Palau,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Papua New Guinea,A1,Beneficial,Fisheries mangt.,1371457.476,Reported
Oceania,Papua New Guinea,A2,Beneficial,Fishery R&D,2668531.609,Modeled
Oceania,Papua New Guinea,A3,Beneficial,MPAs,2526622.26,Modeled
Oceania,Papua New Guinea,B1,Capacity-enhancing,Boat constsruct. & renov.,1618814.763,Modeled
Oceania,Papua New Guinea,B2,Capacity-enhancing,Fisheries dev. projects,3947720.413,Reported
Oceania,Papua New Guinea,B3,Capacity-enhancing,Fishing port develop.,2158991.842,Reported
Oceania,Papua New Guinea,B4,Capacity-enhancing,Markt. & storage infrast.,11036631.22,Reported
Oceania,Papua New Guinea,B5,Capacity-enhancing,Tax exemption,3180825.179,Modeled
Oceania,Papua New Guinea,B6,Capacity-enhancing,Fishing access,5799581.92,Modeled
Oceania,Papua New Guinea,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
Oceania,Papua New Guinea,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Papua New Guinea,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Papua New Guinea,C3,Ambiguous,Rural fisher communities,323848.7763,Reported
Oceania,Samoa,A1,Beneficial,Fisheries mangt.,5429992.747,Modeled
Oceania,Samoa,A2,Beneficial,Fishery R&D,1272263.392,Modeled
Oceania,Samoa,A3,Beneficial,MPAs,0,not found evidence of subsidy
Oceania,Samoa,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
Oceania,Samoa,B2,Capacity-enhancing,Fisheries dev. projects,1209606.603,Modeled
Oceania,Samoa,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Samoa,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
Oceania,Samoa,B5,Capacity-enhancing,Tax exemption,1423949.151,Modeled
Oceania,Samoa,B6,Capacity-enhancing,Fishing access,46131.3,Modeled
Oceania,Samoa,B7,Capacity-enhancing,Fuel subsidies,108738.5762,Modeled
Oceania,Samoa,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Samoa,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Samoa,C3,Ambiguous,Rural fisher communities,680470.4297,Modeled
Oceania,Solomon Is,A1,Beneficial,Fisheries mangt.,10500444.82,Modeled
Oceania,Solomon Is,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
Oceania,Solomon Is,A3,Beneficial,MPAs,3873055.895,Modeled
Oceania,Solomon Is,B1,Capacity-enhancing,Boat constsruct. & renov.,809079.3353,Modeled
Oceania,Solomon Is,B2,Capacity-enhancing,Fisheries dev. projects,9545494.163,Modeled
Oceania,Solomon Is,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Solomon Is,B4,Capacity-enhancing,Markt. & storage infrast.,13494042.01,Modeled
Oceania,Solomon Is,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Solomon Is,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
Oceania,Solomon Is,B7,Capacity-enhancing,Fuel subsidies,245481.5216,Modeled
Oceania,Solomon Is,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Solomon Is,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Solomon Is,C3,Ambiguous,Rural fisher communities,436274.3025,Modeled
Oceania,Tonga,A1,Beneficial,Fisheries mangt.,1777871.014,Modeled
Oceania,Tonga,A2,Beneficial,Fishery R&D,416560.447,Modeled
Oceania,Tonga,A3,Beneficial,MPAs,729858.8946,Modeled
Oceania,Tonga,B1,Capacity-enhancing,Boat constsruct. & renov.,95685.21244,Modeled
Oceania,Tonga,B2,Capacity-enhancing,Fisheries dev. projects,283018.259,Modeled
Oceania,Tonga,B3,Capacity-enhancing,Fishing port develop.,164884.3724,Modeled
Oceania,Tonga,B4,Capacity-enhancing,Markt. & storage infrast.,214961.3233,Modeled
Oceania,Tonga,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Tonga,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
Oceania,Tonga,B7,Capacity-enhancing,Fuel subsidies,653444.7528,Modeled
Oceania,Tonga,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Tonga,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Tonga,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Tuvalu,A1,Beneficial,Fisheries mangt.,4900690.95,Modeled
Oceania,Tuvalu,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
Oceania,Tuvalu,A3,Beneficial,MPAs,725575.4824,Modeled
Oceania,Tuvalu,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
Oceania,Tuvalu,B2,Capacity-enhancing,Fisheries dev. projects,0,not found evidence of subsidy
Oceania,Tuvalu,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Tuvalu,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
Oceania,Tuvalu,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
Oceania,Tuvalu,B6,Capacity-enhancing,Fishing access,395113.66,Modeled
Oceania,Tuvalu,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
Oceania,Tuvalu,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Tuvalu,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Tuvalu,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
Oceania,Vanuatu,A1,Beneficial,Fisheries mangt.,1342666.452,Reported
Oceania,Vanuatu,A2,Beneficial,Fishery R&D,176709.1654,Reported
Oceania,Vanuatu,A3,Beneficial,MPAs,440034.5529,Modeled
Oceania,Vanuatu,B1,Capacity-enhancing,Boat constsruct. & renov.,345888.6784,Modeled
Oceania,Vanuatu,B2,Capacity-enhancing,Fisheries dev. projects,632468.3205,Reported
Oceania,Vanuatu,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
Oceania,Vanuatu,B4,Capacity-enhancing,Markt. & storage infrast.,5768824.086,Modeled
Oceania,Vanuatu,B5,Capacity-enhancing,Tax exemption,679640.0942,Modeled
Oceania,Vanuatu,B6,Capacity-enhancing,Fishing access,911866.76,Modeled
Oceania,Vanuatu,B7,Capacity-enhancing,Fuel subsidies,4008640.934,Modeled
Oceania,Vanuatu,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
Oceania,Vanuatu,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
Oceania,Vanuatu,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,A1,Beneficial,Fisheries mangt.,1113301.419,Modeled
"South, Central America and Carribbean",Antigua Barb,A2,Beneficial,Fishery R&D,260849.8215,Modeled
"South, Central America and Carribbean",Antigua Barb,A3,Beneficial,MPAs,1520416.488,Modeled
"South, Central America and Carribbean",Antigua Barb,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,B2,Capacity-enhancing,Fisheries dev. projects,439688.0711,Modeled
"South, Central America and Carribbean",Antigua Barb,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,B4,Capacity-enhancing,Markt. & storage infrast.,333957.0032,Modeled
"South, Central America and Carribbean",Antigua Barb,B5,Capacity-enhancing,Tax exemption,517600.8911,Modeled
"South, Central America and Carribbean",Antigua Barb,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Antigua Barb,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Argentina,A1,Beneficial,Fisheries mangt.,23293779.61,Reported
"South, Central America and Carribbean",Argentina,A2,Beneficial,Fishery R&D,14683734.48,Reported
"South, Central America and Carribbean",Argentina,A3,Beneficial,MPAs,12357904.98,Modeled
"South, Central America and Carribbean",Argentina,B1,Capacity-enhancing,Boat constsruct. & renov.,16076972.61,Modeled
"South, Central America and Carribbean",Argentina,B2,Capacity-enhancing,Fisheries dev. projects,47552559.92,Modeled
"South, Central America and Carribbean",Argentina,B3,Capacity-enhancing,Fishing port develop.,250863.5151,Reported
"South, Central America and Carribbean",Argentina,B4,Capacity-enhancing,Markt. & storage infrast.,36117673.98,Modeled
"South, Central America and Carribbean",Argentina,B5,Capacity-enhancing,Tax exemption,55978883.69,Modeled
"South, Central America and Carribbean",Argentina,B6,Capacity-enhancing,Fishing access,5988.41,Modeled
"South, Central America and Carribbean",Argentina,B7,Capacity-enhancing,Fuel subsidies,86845934.37,Modeled
"South, Central America and Carribbean",Argentina,C1,Ambiguous,Fisher assistance,10756897.04,Modeled
"South, Central America and Carribbean",Argentina,C2,Ambiguous,Vessel buyback,11715210.05,Modeled
"South, Central America and Carribbean",Argentina,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,A1,Beneficial,Fisheries mangt.,2291412,Reported
"South, Central America and Carribbean",Bahamas,A2,Beneficial,Fishery R&D,1700000,Reported
"South, Central America and Carribbean",Bahamas,A3,Beneficial,MPAs,9394835.37,Modeled
"South, Central America and Carribbean",Bahamas,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,B2,Capacity-enhancing,Fisheries dev. projects,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,B5,Capacity-enhancing,Tax exemption,4625550.542,Modeled
"South, Central America and Carribbean",Bahamas,B6,Capacity-enhancing,Fishing access,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Bahamas,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,A1,Beneficial,Fisheries mangt.,563755.073,Modeled
"South, Central America and Carribbean",Barbados,A2,Beneficial,Fishery R&D,132089.4842,Modeled
"South, Central America and Carribbean",Barbados,A3,Beneficial,MPAs,134486.0094,Modeled
"South, Central America and Carribbean",Barbados,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,B2,Capacity-enhancing,Fisheries dev. projects,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,B5,Capacity-enhancing,Tax exemption,274698.9505,Modeled
"South, Central America and Carribbean",Barbados,B6,Capacity-enhancing,Fishing access,650.19,Modeled
"South, Central America and Carribbean",Barbados,B7,Capacity-enhancing,Fuel subsidies,2301463.332,Modeled
"South, Central America and Carribbean",Barbados,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Barbados,C3,Ambiguous,Rural fisher communities,70648.09745,Modeled
"South, Central America and Carribbean",Belize,A1,Beneficial,Fisheries mangt.,4217228.85,Reported
"South, Central America and Carribbean",Belize,A2,Beneficial,Fishery R&D,307326.5328,Modeled
"South, Central America and Carribbean",Belize,A3,Beneficial,MPAs,9721373.393,Modeled
"South, Central America and Carribbean",Belize,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Belize,B2,Capacity-enhancing,Fisheries dev. projects,14255767.19,Modeled
"South, Central America and Carribbean",Belize,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Belize,B4,Capacity-enhancing,Markt. & storage infrast.,332505.625,Reported
"South, Central America and Carribbean",Belize,B5,Capacity-enhancing,Tax exemption,16781892.18,Modeled
"South, Central America and Carribbean",Belize,B6,Capacity-enhancing,Fishing access,15723894.71,Modeled
"South, Central America and Carribbean",Belize,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Belize,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Belize,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Belize,C3,Ambiguous,Rural fisher communities,164373.6818,Modeled
"South, Central America and Carribbean",Brazil,A1,Beneficial,Fisheries mangt.,42571102.79,Reported
"South, Central America and Carribbean",Brazil,A2,Beneficial,Fishery R&D,53552010.3,Modeled
"South, Central America and Carribbean",Brazil,A3,Beneficial,MPAs,149979343.5,Modeled
"South, Central America and Carribbean",Brazil,B1,Capacity-enhancing,Boat constsruct. & renov.,27928835.92,Modeled
"South, Central America and Carribbean",Brazil,B2,Capacity-enhancing,Fisheries dev. projects,8257499.848,Reported
"South, Central America and Carribbean",Brazil,B3,Capacity-enhancing,Fishing port develop.,332049.0338,Reported
"South, Central America and Carribbean",Brazil,B4,Capacity-enhancing,Markt. & storage infrast.,121220212.9,Reported
"South, Central America and Carribbean",Brazil,B5,Capacity-enhancing,Tax exemption,92115717.9,Reported
"South, Central America and Carribbean",Brazil,B6,Capacity-enhancing,Fishing access,54151.86,Modeled
"South, Central America and Carribbean",Brazil,B7,Capacity-enhancing,Fuel subsidies,6181967.382,Reported
"South, Central America and Carribbean",Brazil,C1,Ambiguous,Fisher assistance,30063729.48,Reported
"South, Central America and Carribbean",Brazil,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Brazil,C3,Ambiguous,Rural fisher communities,28642307.64,Modeled
